index,image_location,decision
0,Food-101/images/donuts/520733.jpg,i
1,Food-101/images/donuts/2842.jpg,o
2,Food-101/images/donuts/568809.jpg,i
3,Food-101/images/donuts/952086.jpg,o
4,Food-101/images/donuts/3701283.jpg,o
5,Food-101/images/donuts/1322895.jpg,i
6,Food-101/images/donuts/415941.jpg,i
7,Food-101/images/donuts/2912306.jpg,i
8,Food-101/images/donuts/2603183.jpg,i
9,Food-101/images/donuts/548495.jpg,i
10,Food-101/images/donuts/1819214.jpg,o
11,Food-101/images/donuts/1529466.jpg,i
12,Food-101/images/donuts/1044089.jpg,i
13,Food-101/images/donuts/384876.jpg,i
14,Food-101/images/donuts/714862.jpg,i
15,Food-101/images/donuts/1539242.jpg,i
16,Food-101/images/donuts/2538603.jpg,i
17,Food-101/images/donuts/580038.jpg,o
18,Food-101/images/donuts/1983930.jpg,i
19,Food-101/images/donuts/1285068.jpg,i
20,Food-101/images/donuts/2075898.jpg,i
21,Food-101/images/donuts/56602.jpg,i
22,Food-101/images/donuts/799820.jpg,i
23,Food-101/images/donuts/265589.jpg,i
24,Food-101/images/donuts/3128412.jpg,i
25,Food-101/images/donuts/2686952.jpg,i
26,Food-101/images/donuts/2982291.jpg,i
27,Food-101/images/donuts/2142617.jpg,o
28,Food-101/images/donuts/2282404.jpg,i
29,Food-101/images/donuts/1167771.jpg,i
30,Food-101/images/donuts/2209979.jpg,i
31,Food-101/images/donuts/3213086.jpg,i
32,Food-101/images/donuts/197243.jpg,i
33,Food-101/images/donuts/365526.jpg,i
34,Food-101/images/donuts/1167275.jpg,i
35,Food-101/images/donuts/1551743.jpg,i
36,Food-101/images/donuts/2499239.jpg,i
37,Food-101/images/donuts/2832318.jpg,i
38,Food-101/images/donuts/2153161.jpg,i
39,Food-101/images/donuts/3234687.jpg,i
40,Food-101/images/donuts/284712.jpg,o
41,Food-101/images/donuts/1844555.jpg,i
42,Food-101/images/donuts/734056.jpg,i
43,Food-101/images/donuts/215581.jpg,i
44,Food-101/images/donuts/325885.jpg,i
45,Food-101/images/donuts/2180277.jpg,i
46,Food-101/images/donuts/94874.jpg,i
47,Food-101/images/donuts/3410482.jpg,o
48,Food-101/images/donuts/708597.jpg,i
49,Food-101/images/donuts/3414120.jpg,u
50,Food-101/images/donuts/1711195.jpg,i
51,Food-101/images/donuts/3288327.jpg,i
52,Food-101/images/donuts/2157609.jpg,o
53,Food-101/images/donuts/3307734.jpg,i
54,Food-101/images/donuts/2661491.jpg,o
55,Food-101/images/donuts/1376080.jpg,i
56,Food-101/images/donuts/1396491.jpg,i
57,Food-101/images/donuts/523454.jpg,o
58,Food-101/images/donuts/2827347.jpg,o
59,Food-101/images/donuts/1035608.jpg,i
60,Food-101/images/donuts/97163.jpg,o
61,Food-101/images/donuts/2446638.jpg,o
62,Food-101/images/donuts/875318.jpg,i
63,Food-101/images/donuts/3069794.jpg,i
64,Food-101/images/donuts/3291252.jpg,o
65,Food-101/images/donuts/3124075.jpg,o
66,Food-101/images/donuts/24944.jpg,i
67,Food-101/images/donuts/327010.jpg,i
68,Food-101/images/donuts/756993.jpg,i
69,Food-101/images/donuts/3828220.jpg,i
70,Food-101/images/donuts/3846253.jpg,u
71,Food-101/images/donuts/1843156.jpg,i
72,Food-101/images/donuts/444911.jpg,o
73,Food-101/images/donuts/234991.jpg,o
74,Food-101/images/donuts/2801671.jpg,o
75,Food-101/images/donuts/2494998.jpg,i
76,Food-101/images/donuts/408643.jpg,i
77,Food-101/images/donuts/232274.jpg,o
78,Food-101/images/donuts/129296.jpg,i
79,Food-101/images/donuts/582209.jpg,i
80,Food-101/images/donuts/2323205.jpg,i
81,Food-101/images/donuts/957786.jpg,i
82,Food-101/images/donuts/2613819.jpg,i
83,Food-101/images/donuts/2164163.jpg,i
84,Food-101/images/donuts/3879821.jpg,o
85,Food-101/images/donuts/1579093.jpg,i
86,Food-101/images/donuts/1452592.jpg,i
87,Food-101/images/donuts/2688265.jpg,i
88,Food-101/images/donuts/2764221.jpg,i
89,Food-101/images/donuts/817584.jpg,i
90,Food-101/images/donuts/660082.jpg,i
91,Food-101/images/donuts/790142.jpg,o
92,Food-101/images/donuts/2579943.jpg,i
93,Food-101/images/donuts/3737217.jpg,i
94,Food-101/images/donuts/1174558.jpg,i
95,Food-101/images/donuts/91540.jpg,i
96,Food-101/images/donuts/629742.jpg,i
97,Food-101/images/donuts/53695.jpg,o
98,Food-101/images/donuts/1728148.jpg,i
99,Food-101/images/donuts/2125955.jpg,i
100,Food-101/images/donuts/2208341.jpg,i
